,MarketCap,Volume,CurrentPrice,52WeekLow,52WeekHigh,ROE(%),ROA(%),OperatingProfitMargin(%),NetProfitMargin(%),EPS,PER,PBR,PSR,PCR,DividendYield,DividendPayoutRatio
K,21.01B,3.34M,49.86,47.63,72.46009,8.45771144278607,1.972266725595271,12.595892105914377,142.57703081232492,0.8472832890181626,58.84690664456472,4.977101557002986,5.1987987310343,57.08789584812392,0.04753309207757928,-0.5658263305322129
D,35.05B,5.52M,41.88,39.24,70.8,2.107077529196567,0.5647533564640217,19.030047443331576,120.53422370617697,0.7156511350059738,58.52013504843481,1.2330646156610543,9.239209513445559,69.41299186933159,0.06380133552657168,
GEN,10.94B,2.54M,17.12,15.45,23.92,8.087291399229782,1.1971875593843035,40.063424947145876,200.5291005291005,0.29577464788732394,57.88190759931292,4.681078534989363,11.564144330095287,48.40566608969089,0.029205606044957942,-0.43915343915343913
POOL,13.44B,349.34K,344.25,278.1,423.97,15.923545043920873,6.310148484790029,17.606089924263593,140.80043057050594,5.947715826153478,57.87936244133477,9.216446349480162,7.237401588703985,49.136547796939766,0.012200435729847496,-0.18490850376749193
ELV,107.11B,1.64M,454.11,412.0,549.52,4.836604719148047,1.6973838487468855,,,7.856300504978236,57.80201318213457,2.795654897329697,2.4525355016142005,54.9267335520489,0.012596067438534071,-0.18888289260658392
LKQ,16.15B,1.23M,50.03,48.01,59.38,4.708445040214477,1.9851642529141647,12.035962877030162,147.68683274021353,0.8702384639207185,57.48998792112086,2.706884484891917,4.685233934406892,33.655597095489505,0.02198680845171629,-0.26334519572953735
MHK,5.76B,891.98K,81.17,78.34,130.63,1.2325469251170844,0.6939723608162623,5.18724740952838,151.2058251084304,1.4252302233236644,56.952201013289844,0.701962602375805,1.9537948155190223,21.86872737535768,0.0,
SEDG,6.77B,1.11M,119.76,116.56,345.8,4.742104659610847,2.54462569984659,15.16791251803206,125.81206593590495,2.113114108869138,56.67464981355013,2.687571209626491,6.832700218117178,-76.35115599212473,0.0,
DFS,51.01B,2.48M,89.4,84.43,122.5,6.502598152424942,0.652510826899958,,,1.578962175745528,56.61946999057625,3.681736609520006,13.15475566310191,33.85145485169821,0.029082773552832314,-0.21309655937846836
NRG,17.42B,2.26M,41.01,30.25,45.8,9.243697478991598,1.062398675451002,8.648393194706994,178.24675324675326,0.725260127849138,56.54522666667777,5.226869691877777,2.7435302163416435,30.554262830415357,0.03618629750640085,-0.2824675324675325
MO,119.7B,5.74M,42.66,40.91,48.11,-56.04977495366693,5.698366127425911,53.420375137918356,137.22248464808692,0.7544651407608839,56.54336766890141,-31.69243032964371,22.012193702659854,965.3412044763248,0.08907641850895412,-0.7945205479452054
CHTR,68.79B,743.75K,449.27,302.21,457.66,8.718899265701861,0.8398860007554166,23.720623764550847,264.92232215862634,7.987392746312302,56.247389264925694,4.904153209596073,5.036280626034419,20.776368792209038,0.0,
AZO,48.34B,121.93K,2552.7,2249.36,2750.0,-19.88188677701112,5.410031278857502,21.482657946817024,141.35500051454545,45.67420121468181,55.88931789246746,-11.111850903824198,8.49387071411918,,0.0,
GL,11.92B,411.12K,113.32,102.23,123.85,5.408126912855444,0.8059770050559462,,,2.0458441104233858,55.39033942883006,2.9955798537725387,8.989196720649604,36.483852946963104,0.009627603273368437,-0.09986992474217225
CSCO,219.12B,14.41M,53.77,40.95,58.19,8.923860843685883,3.8860307112280563,29.310004604354408,112.5821121778676,0.9712744823392588,55.36025236477099,4.940271883745487,14.41267373937799,36.727435276527586,0.03589362067266514,-0.4014653865588681
BBY,15.14B,2.01M,69.49,61.85,93.32,9.66490299823633,1.7887452670061366,3.5583846394657206,124.45255474452554,1.2574575493345572,55.26230122085905,5.3410478075892,1.5800762323401212,29.573965887725354,0.05238163925599732,-0.7299270072992701
PXD,60.81B,6.45M,248.29,177.27,274.7,5.009090909090909,3.1047500986082155,31.49122807017544,130.30852994555352,4.49962398945213,55.18016480225148,2.7640246187309603,13.335206493877442,35.49827297844783,0.06633372445670714,-0.7087114337568058
WMT,430.26B,4.6M,159.83,130.59,165.85,9.222875442676983,3.0930421251092617,4.526331419520887,92.71321758965911,2.9312778603268943,54.52570839300459,5.028838169324083,2.661987508223614,31.71155401895631,0.014202590089434277,-0.19439868204283361
HCA,64.8B,1.16M,237.42,178.32,304.86,258.7852494577007,2.225995447251558,14.500977239770506,192.79128248114,4.371056934756937,54.31638199014848,140.56278462960333,4.085457645435164,26.18159341989783,0.009940190456579196,-0.1374685666387259
BK,57.73B,3.46M,41.18,38.11,52.26,2.595980730864678,0.24791929030489193,,,0.7611352260991138,54.103395682035334,1.4045137266491097,13.237404997186816,50.28599581248406,0.03715395795681184,-0.31208997188378634
HST,11.28B,5.17M,15.85,14.51,19.42,2.9391182645206437,1.6983420946219168,17.946877243359655,119.04761904761905,0.29519257801518134,53.69376319703602,1.5781232010325492,8.094537165382315,22.022832561284304,0.04858044047116925,-0.40476190476190477
FANG,29.85B,2.88M,166.57,119.01,168.95,3.4295583518381445,2.015442056040889,52.84810126582279,180.2158273381295,3.102309514317934,53.69225944589233,1.8414073681172056,15.745198445103448,19.730929446078083,0.041303954478482334,-0.2697841726618705
RCL,24.49B,3.15M,86.11,44.76,112.95,12.955390471048114,1.3934214709877015,21.90136083579195,168.1880107506959,1.6130501591438442,53.38333722743998,6.916019784291239,6.951552170802347,17.60178673601739,0.0,
LW,12.53B,4.78M,83.18,79.39,117.382,15.622089155023286,3.590433665667625,19.413919413919416,137.6916524701874,1.5582778666937087,53.37944026739195,8.338983749024372,7.526267083878959,37.45813680449381,0.01304400091391304,-0.1737649063032368
AIZ,8.19B,189.37K,148.13,104.49,155.45,3.4841729826125727,0.47213839726685336,,,2.82615971545291,52.413883077048155,1.8261903533086552,2.9990810971381707,44.18710854877361,0.01890231491057544,-0.25399872040946897
DG,24.4B,12.82M,111.16,101.09,261.59,7.444537335426158,1.5424458252237325,7.06718260922292,147.66687640641163,2.13621451679045,52.035974284605764,3.8738375334702315,2.4903874278888014,45.548940832856886,0.0258186389479068,-0.2761824522486589
CMCSA,219.27B,15.56M,43.81,30.04,47.46,5.0025318840750375,1.6204648536889608,21.98734965424573,157.9331450094162,0.8487451764500943,51.61737891286504,2.582175837839899,7.186137896039416,30.462715423985927,0.032184431769034676,-0.2855461393596987
PEG,30.34B,2.77M,60.8,53.29,65.46,3.9261276821895965,1.1938188061811938,32.79636513837257,134.34856175972928,1.184451487670868,51.331776666192575,2.0153510934511267,12.530805456307233,53.03685316384582,0.037006579411739786,-0.48223350253807107
AXP,111.21B,2.48M,151.1,132.21,182.15,8.051851851851852,0.8873469387755103,,,2.953804347826087,51.15437189153059,4.1188742404513885,7.387379068167099,28.348102088245604,0.018795498909870145,-0.2125114995400184
CVX,306.7B,8.02M,164.06,149.74,189.68,3.7728031739255985,2.3870140083168176,13.294222297526263,104.44259567387688,3.214848109245524,51.03195920416163,1.9253353765710268,6.495723373793024,48682.86901857324,0.03626721984970752,-0.0004658901830282862
CB,91.01B,1.52M,210.94,183.4,231.37,3.391016548463357,0.8727269187336942,,,4.1557385768886705,50.75872760969805,1.7212368530342996,7.6834443735068465,36.18703721836525,0.01602351360993692,-0.1912994980479643
EOG,78.27B,3.45M,133.84,98.52,150.88,5.914613245991545,3.74334128763227,35.03663003663004,123.1809401159047,2.655429790604759,50.40238563694405,2.9811061771784324,14.336063167431154,34.3763306518112,0.0427749563407544,-0.30907920154539603
CAG,16.11B,6.14M,27.57,25.16,41.3,3.5700327187859435,1.429440117324081,16.828512396694215,152.86205817954334,0.5472260824882914,50.3813699256817,1.798631390519418,5.546461420537342,36.31775414935838,0.04860355512631947,-0.49233656553018457
USB,68.38B,10.94M,32.17,27.27,49.95,2.5446862613117944,0.199904527595197,,,0.6402519257820607,50.24584366481992,1.2785990806188752,9.576332898448385,20.62261556930637,0.059682937807980195,-0.6149889786921381
UHS,8.61B,432.62K,124.03,82.5,158.57,2.7933113016005944,1.2475178063645378,7.895070597592315,163.51823854581963,2.468730987854679,50.24038641289088,1.4033703916390903,2.425731839503304,23.713676112147127,0.006450052470157214,-0.08200778691634611
NTRS,16.53B,1.08M,67.42,65.5,100.25,2.851568878537604,0.21167126521108118,,,1.353338244942345,49.81755183591782,1.4205818042023712,9.407241306219072,-166.292391339613,0.04449718305364544,-0.48251959011452683
BEN,11.3B,2.99M,22.65,21.58,34.37,1.6741112492917223,0.7524491807399469,15.992889791772475,138.41758241758242,0.4559000917573582,49.68193695952399,0.8317308955054129,5.740294900097363,17.25593993632322,0.05298013334261885,-0.6725274725274726
CTVA,35.16B,2.21M,49.55,48.59,68.43,2.698310721439099,1.6157867342551313,22.497932175351533,190.47619047619045,1.006319801103851,49.238819690031164,1.328616350806177,5.815801035348594,43.296203520544644,0.012310797364124985,-0.1484593837535014
TROW,22.57B,1.37M,100.65,99.36,134.64,4.558371846025777,3.7745416514808188,34.31250776301081,115.97397145256087,2.124121080252005,47.384305189390524,2.159952827188109,14.019303808362716,57.17802176348948,0.04828613935738895,-0.5881612090680101
WRK,9.47B,1.73M,36.94,26.84,39.3,2.013255593760901,0.7176124111421761,7.717092031008963,195.64356435643563,0.7881388997268826,46.86990914864115,0.9436110677256703,1.8487671883043706,13.650117716299759,0.029778019515264938,-0.349009900990099
COF,66.1B,2.21M,95.2,83.93,123.09,2.6228486592496196,0.3058999572466866,,,2.0609886879589747,46.19142138160887,1.2115310763958704,7.334656457732168,19.707788907895733,0.025210084841754972,-0.20195667365478687
KEY,13.15B,16.39M,10.46,8.54,20.3,2.0731002600404507,0.1471515661130965,,,0.22837552697583224,45.80175545365637,0.9495163114128415,8.502654472962082,22.5860890295522,0.07839388116725723,-0.794425087108014
HPE,21.14B,8.3M,16.48,12.63,18.135,2.244039270687237,0.8224762917663742,8.611825192802057,129.95689655172413,0.36172624495415273,45.55931390691626,1.0223688955268726,3.019069073523157,13.861981411678126,0.029126214401269588,-0.33189655172413796
APA,17.35B,5.2M,41.25,30.67,50.58,22.464622641509436,2.8767743884022954,43.09576837416481,203.1496062992126,0.9058814840390138,45.535757962598424,10.229436193248821,9.6598684764755,17.34912378375,0.024242424242424242,-0.2020997375328084
WFC,224.53B,28.04M,40.96,35.25,48.84,2.713902567710165,0.2631747249936045,,,0.9007971221594768,45.4708369696824,1.2340342120795138,10.935323282340217,-297.3973416639625,0.03051757880712104,-0.2934386391251519
DVN,31.23B,10M,48.39,42.59,78.82,6.188340807174888,2.954399486191394,27.330631152287204,136.81159420289853,1.0691044313603966,45.262182037795796,2.8009780812627,9.041952983809816,22.22840256660434,0.07129572315593007,-0.6695652173913044
BWA,9.1B,1.33M,38.7,29.445423,47.05,2.621770980593754,1.1780331466189293,8.738938053097344,193.62745098039215,0.8678523742271328,44.59283849675908,1.1691220991310696,2.012597135694436,32.48906804763876,0.016020671518790636,-0.19607843137254902
LYB,31.55B,1.22M,92.68,75.7,102.05,5.515643105446118,1.946405692009923,9.809819522608189,141.5966386554622,2.0973936922347596,44.18817537609062,2.4372620485537815,3.0613581620928296,24.457641254673412,0.05265429417275771,-0.5714285714285714
EG,29.56B,223.84K,398.38,269.79,399.92,6.145097679537742,1.4999552252171577,,,9.029649595687331,44.11909904821595,2.7111617318448764,8.096356166065377,27.019923548724577,0.016818113152970295,-0.10597014925373134
C,128.42B,31.92M,41.43,39.14,53.23,1.3919263496671792,0.12027190114186101,,,0.9404161153420734,44.054966338072326,0.6132126847966347,6.6059787487387265,-2.3755568337461077,0.049722422998453315,-0.4391080617495712
CEG,36.61B,1.65M,113.69,71.16,117.39,7.1736135032724775,1.7891277733628301,12.284245317664341,80.31212484993998,2.5869565217391304,43.947395901720064,3.1526163267424057,6.722030992679547,-190.6676082611084,0.008681502144471161,-0.11044417767106843
MAS,11.5B,1.07M,51.12,42.33,63.86,939.2857142857142,4.9547852298417485,18.946873530794548,153.2319391634981,1.1692732004076292,43.71946514643749,410.6506904826093,5.40583889680915,27.706552610874848,0.02220266087079421,-0.24334600760456274
VLO,84.89B,3.82M,126.05,104.18,152.2,6.944345216832179,3.2043779979230886,7.995015792981541,141.9238683127572,2.8864074268047055,43.670204656900076,3.0326097682722635,2.4600793373616665,56.14740598744296,0.03205077272660693,-0.18878600823045266
PNC,64.15B,5.58M,118.14,110.31,170.28,3.0053094475742714,0.2656720535571929,,,2.731123388581952,43.25692492823945,1.3000044515984903,12.042429072382035,19.70209449280685,0.05121042856997093,-0.4942683749157114
VTRS,11.39B,6.1M,9.33,8.84,12.4,1.2665940614010258,0.542147891373277,9.40131679681519,139.54545454545456,0.21632507574249693,43.12953499118171,0.5462761289081849,2.9056798952870846,22.113414716783783,0.05144694575831623,-0.5450757575757575
IPG,11.32B,2.69M,28.87,26.75,40.95,7.002875003297023,1.5517241379310345,11.588224264016501,116.38418079096044,0.6772959183673469,42.62538730312426,2.9850025925090318,4.244155383078752,-321.5068275278265,0.04225839849446971,-0.4497175141242938
LOW,113.93B,2.2M,195.75,176.5,237.21,-18.144175943524303,6.003908268008356,15.571405673986217,145.37972315750093,4.592783505154639,42.621212121212125,-7.733267716535433,4.565094566436929,29.499352667011912,0.021711366538952746,-0.2334455667789001
PSX,72.26B,3.37M,110.6,89.74,125.19,5.463618802318094,2.266111155623214,5.337703049301795,110.3712433706541,2.597337976522651,42.58205881322913,2.326521371733736,2.0593261272741477,75.66675791209407,0.037251356752631644,-0.27931644077784323
STT,32.39B,2.18M,64.28,59.24,94.74,3.152371508841514,0.2590295388731027,,,1.5142505003208684,42.45004295238866,1.338183059522085,10.414592531405964,-38.015707479662616,0.040136901820087764,-0.32634338138925295
ADM,39.3B,1.69M,73.32,69.92,98.28,3.6670754381106847,2.4961628564504403,4.136562127828503,112.40560949298812,1.7294776119402986,42.39430403066427,1.5546311102664576,1.5601238521804597,15.663419623924186,0.023867976094979926,-0.26537216828478966
SYF,24.08B,3.04M,28.87,26.59,40.885,4.252615844544096,0.5234735089284893,,,0.6822667261357044,42.314830451648156,1.7994871843787594,7.309392388278021,12.61904534957432,0.032559749659673384,-0.19156414762741653
VICI,29.15B,3.7M,28.94,27.705,35.07,2.867818925598646,1.6347740304814535,100.04820978046179,130.09821891351118,0.6856103081901229,42.210567998100196,1.2105226576522028,32.460796137677114,54.97008499112671,0.05476848551314696,-0.5737597400905166
JPM,607.53B,28.6M,148.0,114.32,159.38,4.6308029028913715,0.3741236324530019,,,3.5255135332696996,41.979699865948035,1.943997160017407,14.707681905246083,32.204093106811555,0.03412162162162162,-0.22643725815367607
L,15.08B,590.72K,63.81,52.85,65.39,2.3270846800258567,0.4654349877823316,,,1.5234515239862132,41.88515378968401,0.9747029970450061,3.933904347583158,10.515101369795149,0.00394922417452697,-0.03888888888888889
CNC,43.69B,3.23M,71.07,60.83,87.84,4.102842517547602,1.2769603997441252,3.161561369921293,112.38185255198488,1.7210444039216388,41.29469264876685,1.69425620748421,1.161715188853311,17.160166858757,0.0,
FOXA,15.43B,2.58M,30.95,28.015,37.26,3.5184837680615497,1.7149913107106922,20.71240105540897,167.46666666666667,0.7522863652716336,41.141249119627616,1.447548172251863,5.088380085705922,31.294053589980436,0.016478190223849387,-0.021333333333333333
HIG,22.12B,1.97M,70.96,64.25,79.44,3.865178066704353,0.7402395290615061,,,1.7544438161482852,40.44586576745364,1.5633047325323024,3.676896887950331,-451.50793009790084,0.023957159271891692,-0.25411334552102377
OMC,14.73B,1.29M,74.55,67.04,99.23,9.182982777206748,1.4612487832899839,15.255270229092218,150.34125034125034,1.8540142498533074,40.21004857845959,3.6924818356664115,4.080152024790091,-56.11025064491333,0.03755868390851767,-0.38984438984438985
NEE,110.27B,21.74M,54.49,47.15,88.61,5.140135353832574,1.66097162383004,38.00517077153354,99.92844364937388,1.3811240146302155,39.45337355751941,2.0279568025096872,15.005059068344911,35.73304572043641,0.03356579085448586,-0.3384615384615385
IVZ,7.46B,4.43M,13.17,13.1,20.56,1.145517877021414,0.6497430222216187,14.125311893540339,106.478578892372,0.3380905392474151,38.954062736006115,0.446225752467087,5.167596068527565,22.504701502177994,0.05892179161007016,-0.7894461859979102
TAP,13.32B,1.23M,58.65,46.9,70.9,2.5828059350225163,1.2781079224773793,14.822751484724177,141.41355140186914,1.5077058564509027,38.90016164289457,1.0047156836460334,4.077455258227851,14.948838772757687,0.027450979677973216,-0.259053738317757
KHC,38.56B,9.09M,31.43,30.68,42.8,1.9994401567561084,1.099432692730551,20.473143877399195,137.6,0.8149959250203749,38.56461037445068,0.7710763061232991,5.7379274474707165,35.122595969445065,0.050906776470394044,-0.491
NUE,55.91B,1.48M,147.06,116.08,182.68,6.9784586432845765,4.377943910943335,21.50825305966783,140.16357432901268,3.8441156613438885,38.25587222502617,2.669670221851242,5.870405237403141,29.11095252898885,0.013871889255180994,-0.08852680459354817
FOX,14.25B,624.77K,28.58,26.35,34.42,3.5184837680615497,1.7149913107106922,20.71240105540897,167.46666666666667,0.7522863652716336,37.99085194557057,1.336701959053196,4.6987366357483396,28.89770685515003,0.01784464665365425,-0.021333333333333333
CINF,20.19B,552.71K,101.8,95.01,130.66,4.841341795104261,1.703240622607808,,,2.692889561270802,37.80325956023141,1.8301850050012307,7.749305414650125,35.10772279158883,0.028880156305154787,-0.21910112359550563
DVA,6.68B,1.84M,73.2,65.28,116.97,6.795319017698001,1.053674351053978,13.226273168400288,222.08001522180746,1.957806970450636,37.38877123897126,2.540686282485414,2.226738418328883,14.84321932665569,0.0,
FITB,22.42B,5.18M,24.27,22.11,38.06,3.3746981863102925,0.28995156216831663,,,0.6505085248649702,37.309273483851015,1.2590753755850672,10.366561888023329,46.714319507905124,0.055212195085532045,-0.44093178036605657
PCAR,43.79B,2.48M,83.77,58.213333,90.05,8.097856001273268,3.312113313279646,16.755807276125704,121.86553107853575,2.335692425401683,35.86516603471879,2.9043095001090977,4.931253363321561,44.89487877498218,0.03441965041834166,-0.1070346408975514
STLD,28.36B,902.18K,105.91,78.97,136.46,9.372301274245759,5.580955560486736,20.932948679852725,130.98458700639202,3.0328218215882075,34.92127460578846,3.2729270648611726,5.5808493645312724,35.107205883941255,0.015248795620406408,-0.08905599877848609
CFG,16.64B,6.06M,25.71,23.37,44.82,2.0267118931524273,0.21428635471116173,,,0.7383865520394559,34.81915944089246,0.7056840454842738,7.948213091091976,133.14846570197278,0.06534422636423283,-0.4790794979079498
UDR,11.91B,1.67M,36.15,34.62,45.46,6.874298318972031,3.135073502316722,17.736585028229037,20.64567178351005,1.054833700274855,34.270806399586405,2.3558774682249273,29.441864525703394,49.223043108711536,0.05587828256532524,-0.4013322015854062
HPQ,26.13B,6.1M,26.5,25.21,33.9,-34.12026726057906,2.0910679187595544,8.146408002424979,140.33942558746736,0.7769108473726651,34.109447808094,-11.6382347532294,1.9799815869202788,26.77032481659836,0.039698113207547174,-0.3381201044386423
CMA,9.3B,1.73M,40.78,28.4,77.34,4.879356568364612,0.3007899868886416,,,1.1965034540118245,34.08264192014097,1.663013627202589,10.069871476405288,-60.02942738192572,0.06890632869333425,-0.3626373626373626
JCI,35.13B,3.88M,51.64,50.96,70.43,6.006986199393002,2.4520804114071995,12.280947707836814,83.50810295519543,1.5419213716702043,33.4906826887756,2.0117806871972514,4.925238488788112,43.212455277399265,0.02807900885240254,-0.23641563393708293
MOS,12.08B,3.44M,36.36,31.44,57.46,2.938974465170365,1.5946275313091502,10.878020035356512,100.05420054200542,1.1106626756212405,32.73721302466015,0.9621383314031886,3.5592314690923965,11.261332717534813,0.03987898722936738,-0.18346883468834688
CF,16.59B,1.42M,84.55,60.08,112.44,6.185446009389672,3.8930339070695132,41.12676056338028,138.51992409867174,2.685365602819762,31.485471834068427,1.9475168610978946,9.348080933269895,23.30455569740739,0.018923713095794333,-0.14990512333965844
DHI,41.58B,2.24M,103.66,66.33,132.3,6.046018757104106,4.130482534162875,17.805585259521266,129.70564002696426,3.328556336007957,31.142631578960177,1.882889346719759,4.275163220888144,52.79813005850125,0.009646922290873196,-0.06381544453598981
ALB,19.17B,2.28M,163.38,152.0,334.55,6.443699668121855,3.401644654423091,5.906615081491357,21.536729108689734,5.53982444179308,29.491910185863425,1.9003701187692772,8.088385223526055,260.09754532065097,0.009762516540160745,-0.07235675178411274
ZION,5.12B,2.2M,34.57,18.26,56.1,3.3125118303993943,0.20061905307806946,,,1.181283075926126,29.264788770228794,0.9693995901552223,6.565817993320563,8.5641104260703,0.047439977277336766,-0.3942857142857143
TFC,37.84B,10.45M,28.41,25.56,51.26,2.0555581727673875,0.23604767117062692,,,0.9827504259294025,28.90866195305316,0.5942343634136804,6.394295116009899,10.145157773873079,0.07321365755619562,-0.586707410236822
BAC,212.84B,54.12M,26.76,25.47,38.6,2.6147205093904753,0.23723569180239878,,,0.9314064516691264,28.730743899107196,0.7512286532304085,8.446932206397037,18.058488953384195,0.03363228670785428,-0.28226241900647947
LEN,31.42B,2.02M,109.3,69.9,133.24,4.300343927935127,2.962210313684246,17.060008341731002,134.29002449062034,3.8584141841021866,28.32770092493085,1.2181885666488865,3.5987097024852805,,0.017154619832097484,
VZ,131.62B,24.41M,30.67,30.14,42.58,4.816480487451037,1.2233027595373136,22.14995704994478,155.3356282271945,1.0830879336401604,28.317183788775907,1.3638916317820398,4.037865696718321,13.525667480241538,0.10684708157314035,-0.5901462994836488
TPR,6.27B,3.5M,27.59,27.07,47.48,9.838440600579506,3.1488871402877696,16.894103118246374,122.08835341365463,0.9854881266490765,27.996278601956654,2.7543972406262562,3.8740142233396027,15.66924584090531,0.04530627013725306,-0.30834448906738066
BG,17.31B,1.14M,102.17,86.58,116.59,5.4763162528614195,2.4191039203484754,6.279487009103595,151.92926045016077,3.670352300299775,27.836564397537696,1.5244183003405924,1.1505311353092198,-37.7218802947025,0.024840951800774606,-0.15112540192926044
RF,15.7B,7.45M,16.03,13.94,24.33,3.48718564311866,0.37325898134347535,,,0.5932520628857356,27.020556167426246,0.9422569553613017,8.021943348632933,39.54393736341221,0.052401744480260616,-0.3648881239242685
HBAN,14.48B,17.19M,9.95,9.13,15.74,2.967406306401953,0.29654385825309676,,,0.38411004522192155,25.904034359519223,0.7686779491969022,7.865483545340165,22.984690804716262,0.06231155898341575,-0.45080500894454384
F,49.07B,46.03M,11.81,10.9,15.42,4.396184011374581,0.7207010763522075,10.528540285625306,246.8961919666145,0.46137184115523466,25.597575244396133,1.1253165101937208,1.0915725351138361,9.745889124827682,0.10584250258989995,-0.31351069379238394
VLTO,17.68B,5.29M,71.85,70.47,80.62,21.882716049382715,14.694300518134714,22.094691535150645,152.0451339915374,2.881390615519656,24.93587578411788,5.456646892265301,3.6235982641810978,20.32130566774664,0.0,
MTB,21.57B,1.19M,120.19,109.36,192.56,3.360475375057173,0.41750218201342176,,,4.831974831648087,24.873888343580614,0.8358808926052431,9.071849117102627,17.15338653792894,0.042432813848109346,-0.2677853463647331
T,109.43B,33.89M,14.36,13.43,21.53,3.8027870727265025,1.099024857205113,21.412574790253032,142.70438850523502,0.5890497425906557,24.37824621316632,0.9270527955517269,3.657918482832624,11.029424234116469,0.09679665969585625,-0.4640231677433727
PHM,16.03B,1.79M,72.89,35.99,86.16,7.422392008263761,4.731045409681755,22.404830268101268,130.28243411143274,3.2759036254161136,22.25034913241374,1.6515081358150623,3.8264198786103107,21.68236270339289,0.008780354031542089,-0.04988581860080933
LUV,15.09B,8.31M,25.37,25.07,40.38,6.33052182778756,1.8702593170678277,11.297427881199376,116.398243045388,1.1480806065679314,22.097752278103886,1.3989030314157895,2.1447726028058764,10.658732207588244,0.02837997541121706,0.0
ALK,4.56B,2.11M,33.07,32.82,57.18,6.074411541381928,1.6184503338053813,18.42847075405215,217.91666666666666,1.7393342645922245,19.013021457711154,1.1549291697926292,1.6078665080516834,7.480533032542095,0.0,
OGN,4.43B,3.8M,17.32,15.96,32.43,-43.6036036036036,2.2042080335185354,24.191542288557212,160.74380165289256,0.946910411319101,18.29106480168114,-7.975563391003308,2.7527597524918135,163.94213637062356,0.064665128160175,-0.30578512396694213
GM,41.52B,16.65M,29.66,29.54,43.63,3.3775601537408515,0.930273027520275,6.23282007732362,108.69056897895557,1.832857142857143,16.182384951822662,0.546569786057718,0.927972820219835,5.470162005845996,0.012137559064465425,-0.049103663289166016
CCL,17.09B,25.78M,12.26,7.17,19.55,15.431034482758621,2.158533644183616,23.694193171870438,151.21042830540037,0.7704447632711621,15.912886703036573,2.455523034347885,2.4934987334492673,9.318669748670272,0.0,
DAL,22.32B,14.4M,34.1,30.72,49.81,22.555555555555557,2.485815747581534,15.59892155604057,133.00492610837438,2.7911352645700847,12.217250416695043,2.755668705098993,1.4328486655091695,8.555353204791814,0.005865102901743015,
UAL,12.7B,8.25M,38.72,35.25,58.23,13.951979234263465,1.4657558527972074,16.75835801946678,221.0232558139535,3.2776469850957524,11.813353114832763,1.6481965734516835,0.8957084637075202,3.3428151088300133,0.0,
CZR,9.11B,2.98M,42.38,36.5,60.27,19.712877651596315,2.74807336161061,22.299409517193467,69.78260869565217,4.27906976744186,9.90402198874432,1.952367737228364,3.164883719918296,11.696662682470828,0.0,
EMR,90.34B,1.99M,94.76,76.94,100.62,35.40680725400371,21.17130373757725,19.589457678661937,8.265611633875107,9.809104258443465,9.660413391433076,3.4204439494446723,22.89513077462801,113.78360961798757,0.021950189458730864,-0.0317579127459367
AAL,7.66B,47.8M,11.72,11.68,19.08,-30.513112884834666,1.9892952720785013,15.389541088580577,161.6591928251121,2.048105181179387,5.722362491305221,-1.7460709266513992,0.5447542521071779,4.342893371166412,0.0,
BRK-B,572.19M,2.79M,345.09,271.46,373.34,6.508615143150748,3.4478620317538953,,,21658.57706670784,0.0159331795101323,0.001037029334381863,0.004556977657352992,0.04601836436929959,0.0,
FIS,32.7B,2.87M,51.82,48.57,85.18,-32.535885167464116,-12.31194236010005,14.014949279231178,-7.959369314736203,-10.45324881141046,-4.957310462012444,1.6129048393150536,8.728889430708511,30.08134296912059,0.03917406429862941,0.0468465736810188
BIO,10.42B,161.88K,344.73,340.09,509.62,-13.759508969747811,-9.703028719854997,13.157492915975395,-7.7106408168287235,-38.439052681317165,-8.96822338064226,1.233983500486492,15.303440842705065,106.28889311662398,0.0,
MMM,83.72B,2.34M,88.68,86.33,133.91,-87.06885579737813,-13.995499181669393,-107.60360360360359,130.9457681625493,-7.246568281185272,-12.237516692614534,10.655065762272626,10.056078281582705,55.47836427712129,0.0675462334166275,0.12103493641280515
WDC,14.72B,3.11M,45.7,29.73,47.14,-81.62100456621005,-2.9268492365631014,-22.342814371257486,83.4965034965035,-2.220496894409938,-20.580979364568538,16.798402106925234,5.507260570982973,-216.40294478921328,0.0,
WBD,27.66B,14.71M,10.37,8.82,16.34,-2.6504221438495246,-0.9640952277286228,-7.279397567097895,60.806451612903224,-0.4649418822647169,-22.303862657085542,0.5911465147971802,2.6700897562064174,13.732268964640552,0.0,
MRNA,37.45B,3.13M,98.3,95.02,217.25,-8.142073278659508,-6.305976969475416,-542.7325581395348,135.28985507246375,-3.622047244094488,-27.13934866863748,2.2097056559513675,108.87296849627828,-40.931476680568004,0.0,
PARA,13.73B,8.95M,11.9,11.39,25.93,-1.3494606670578146,-0.540091400083091,-3.0724789915966384,78.26086956521739,-0.25909878682842286,-45.92842662135096,0.6197860522536416,1.803124942198521,-597.0695460775624,0.04873949736072629,0.5551839464882943
TSN,20.82B,2.74M,46.52,46.16,69.07,-2.2051824431517715,-1.134354342917766,0.745814307458143,-23.501199040767386,-0.931717942363441,-49.929274024452916,1.1010315847803736,1.584513490730355,31.546223133631614,0.04127257053110311,0.40047961630695444
HAS,12.33B,1.65M,55.99,45.75,73.58,-9.513399724718646,-2.729479540518253,3.520661157024793,-18.127659574468087,-1.0667914204330486,-52.48448816333605,4.993059152450803,10.193268362300804,405.7189052099991,0.050008928666934696,0.41319148936170214
